id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,square_feet,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,percent_host_response_rate,price_in$,weekly_price_in$,monthly_price_in$,security_deposit_in$,cleaning_fee_in$,extra_people_in$,host_since,host_response_time,host_is_superhost,host_neighbourhood,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,country_code,is_location_exact,room_type,calendar_updated,has_availability,first_review,last_review,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,email_host_verifications,weibo_host_verifications,sesame_offline_host_verifications,jumio_host_verifications,manual_offline_host_verifications,government_id_host_verifications,work_email_host_verifications,reviews_host_verifications,offline_government_id_host_verifications,manual_online_host_verifications,kba_host_verifications,selfie_host_verifications,sesame_host_verifications,facebook_host_verifications,google_host_verifications,phone_host_verifications,identity_manual_host_verifications,is_bed_type_Real Bed,is_bed_type_Pull-out Sofa,is_bed_type_Futon,is_bed_type_Airbed,is_bed_type_Couch,is_property_type_Guest suite,is_property_type_Condominium,is_property_type_Apartment,is_property_type_House,is_property_type_Boat,is_property_type_Townhouse,is_property_type_Serviced apartment,is_property_type_Loft,is_property_type_Bed and breakfast,is_property_type_Bungalow,is_property_type_Other,is_property_type_Villa,is_property_type_Guesthouse,is_property_type_Boutique hotel,is_property_type_In-law,is_property_type_Barn,is_property_type_Hotel,is_property_type_Cottage
22627274,20191204162830,48494513,21.0,21.0,42.35434,-71.07401,4,2.0,2.0,2.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,25,25,25,25,3,1,87.0,7.0,10.0,10.0,9.0,10.0,8.0,20,19,1,0,0.2,82.0,400.0,,,0.0,60.0,0.0,2015-11-08,within an hour,0.0,Back Bay,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,today,1,2018-09-18,2019-04-15,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22628524,20191204162830,30283594,678.0,678.0,42.33161,-71.11069,5,2.0,2.0,3.0,,5,3,1125,1,3,1125,1125,2.6,1125.0,6,36,66,341,2,2,80.0,9.0,8.0,9.0,9.0,10.0,9.0,87,87,0,0,0.25,99.0,249.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,today,1,2019-04-07,2019-10-27,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22629502,20191204162830,814298,95.0,95.0,42.33625,-71.04201,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,2,32,91,3,3,93.0,10.0,9.0,10.0,10.0,10.0,10.0,94,61,33,0,0.45,96.0,100.0,,,500.0,105.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,South Boston,South Boston,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2019-05-17,2019-05-28,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22648759,20191204162830,30283594,678.0,678.0,42.34413,-71.1015,3,1.0,1.0,2.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,29,59,89,364,0,0,,,,,,,,87,87,0,0,,99.0,131.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,4 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22649219,20191204162830,30283594,678.0,678.0,42.34533,-71.10198,3,1.0,1.0,2.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,29,59,89,89,0,0,,,,,,,,87,87,0,0,,99.0,135.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22651814,20191204162830,15396970,5.0,5.0,42.28606,-71.13558,2,1.0,1.0,1.0,,2,2,100,2,2,100,100,2.0,100.0,13,13,13,156,16,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0,4,0,0.83,100.0,68.0,,,,25.0,20.0,2014-05-11,within an hour,1.0,Roslindale,1.0,1.0,Roslindale,Roslindale,Boston,MA,US,1,Private room,4 days ago,1,2018-05-05,2019-09-02,1,0,0,flexible,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22651826,20191204162830,30283594,678.0,678.0,42.34406,-71.102,3,1.0,1.0,2.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,29,59,89,364,1,0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,87,87,0,0,0.04,99.0,149.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,2018-01-28,2018-01-28,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22652068,20191204162830,48494513,21.0,21.0,42.34649,-71.08018,2,1.0,1.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,24,24,24,65,8,2,90.0,9.0,9.0,10.0,10.0,10.0,10.0,20,19,1,0,0.54,82.0,185.0,,,0.0,75.0,0.0,2015-11-08,within an hour,0.0,Back Bay,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,0,Entire home/apt,today,1,2018-09-14,2019-04-27,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22654177,20191204162830,30283594,678.0,678.0,42.3436,-71.10002,5,2.0,2.0,3.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,29,59,89,364,0,0,,,,,,,,87,87,0,0,,99.0,175.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,4 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22664808,20191204162830,30283594,678.0,678.0,42.34526,-71.10213,5,2.0,2.0,3.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,29,59,89,364,1,1,60.0,6.0,8.0,2.0,6.0,10.0,6.0,87,87,0,0,0.1,99.0,185.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,4 weeks ago,1,2019-02-18,2019-02-18,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22667973,20191204162830,163251048,114.0,114.0,42.34514,-71.09992,3,1.0,1.0,1.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,0,0,0,184,0,0,,,,,,,,14,14,0,0,,88.0,139.0,,,0.0,100.0,0.0,2017-12-19,within a few hours,0.0,Mission Hill,1.0,0.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22692343,20191204162830,162940667,1.0,1.0,42.34274,-71.14871,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,0,0,,,,,,,,1,0,1,0,,,70.0,,,0.0,5.0,0.0,2017-12-16,,0.0,Allston-Brighton,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,1,Private room,23 months ago,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22713966,20191204162830,167556315,5.0,5.0,42.32225,-71.05962,2,2.0,1.0,1.0,,1,3,1124,3,6,1124,1124,3.2,1124.0,20,49,74,78,92,52,97.0,10.0,10.0,10.0,10.0,9.0,10.0,6,1,5,0,4.31,100.0,62.0,,,0.0,0.0,30.0,2018-01-13,within an hour,1.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,a week ago,1,2018-03-05,2019-11-08,1,1,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22714438,20191204162830,37327467,1.0,1.0,42.3414,-71.07571,4,1.0,0.0,1.0,,4,2,1124,2,2,1124,1124,2.0,1124.0,10,27,49,127,81,59,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,3.88,100.0,179.0,,,150.0,99.0,50.0,2015-07-02,within an hour,1.0,South End,1.0,1.0,South End,South End,Boston,MA,US,1,Entire home/apt,yesterday,1,2018-03-18,2019-11-22,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22727496,20191204162830,48494513,21.0,21.0,42.34486,-71.08015,2,1.0,1.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,24,24,24,65,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,20,19,1,0,0.65,82.0,185.0,,,0.0,60.0,0.0,2015-11-08,within an hour,0.0,Back Bay,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Private room,today,1,2019-10-20,2019-10-20,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22730888,20191204162830,12243051,838.0,838.0,42.34363,-71.06404,4,1.0,2.0,2.0,,4,2,1125,2,2,365,365,2.0,365.0,28,58,88,263,23,8,92.0,9.0,10.0,10.0,9.0,9.0,9.0,147,147,0,0,1.02,99.0,167.0,,,400.0,110.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,2018-01-27,2019-11-17,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22745898,20191204162830,12243051,838.0,838.0,42.34432,-71.06406,2,1.0,1.0,1.0,,2,2,1125,1,2,365,365,2.0,365.0,0,0,0,0,43,30,91.0,10.0,9.0,10.0,9.0,10.0,9.0,147,147,0,0,2.0,99.0,129.0,,,400.0,81.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,2018-02-28,2019-11-17,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22746375,20191204162830,12243051,838.0,838.0,42.34429,-71.06537,4,1.0,2.0,2.0,,4,2,1125,1,2,365,365,2.0,365.0,3,26,56,231,29,12,86.0,9.0,9.0,9.0,10.0,10.0,9.0,147,147,0,0,1.29,99.0,164.0,,,400.0,110.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,2018-02-01,2019-11-15,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22788158,20191204162830,4882636,1.0,1.0,42.34244,-71.07669,6,2.5,2.0,2.0,,4,1,1124,1,2,1124,1124,1.5,1124.0,12,25,46,151,158,77,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,7.19,100.0,199.0,,,,90.0,25.0,2013-01-28,within an hour,1.0,South End,1.0,0.0,South End,South End,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,2018-02-14,2019-11-20,1,0,0,moderate,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22810966,20191204162830,25203946,19.0,19.0,42.311,-71.06177,4,2.0,1.0,2.0,,2,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,9,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,17,4,13,0,0.41,100.0,44.0,,,150.0,45.0,15.0,2014-12-25,within an hour,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,2 months ago,1,2018-02-09,2018-09-13,1,1,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22824659,20191204162830,163251048,114.0,114.0,42.34347,-71.1014,5,2.0,2.0,2.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,29,59,89,364,0,0,,,,,,,,14,14,0,0,,88.0,279.0,,,0.0,100.0,0.0,2017-12-19,within a few hours,0.0,Mission Hill,1.0,0.0,Fenway/Kenmore,Fenway,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22840213,20191204162830,117861820,4.0,4.0,42.35971,-71.14185,2,1.0,0.0,1.0,,1,2,14,2,2,14,14,2.0,14.0,0,0,0,0,148,71,94.0,10.0,10.0,10.0,10.0,9.0,9.0,3,3,0,0,6.54,88.0,200.0,,,200.0,50.0,0.0,2017-02-23,within an hour,1.0,Allston-Brighton,1.0,1.0,Allston-Brighton,Brighton,Boston,MA,US,1,Entire home/apt,today,1,2018-01-25,2019-11-23,1,0,0,moderate,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22845323,20191204162830,86359918,1.0,1.0,42.34907,-71.1335,3,1.5,2.0,2.0,,3,180,365,180,180,365,365,180.0,365.0,28,58,88,363,1,0,100.0,8.0,8.0,10.0,10.0,10.0,8.0,1,1,0,0,0.05,,150.0,,,100.0,150.0,0.0,2016-07-27,,0.0,Allston-Brighton,1.0,0.0,Allston-Brighton,Allston,Boston,MA,US,1,Entire home/apt,12 months ago,1,2018-05-26,2018-05-26,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22859515,20191204162830,169085368,3.0,3.0,42.27055,-71.10193,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,90,0,0,,,,,,,,4,1,3,0,,100.0,47.0,,,,75.0,0.0,2018-01-21,within a few hours,0.0,Mattapan,1.0,0.0,Mattapan,Mattapan,Boston,MA,US,1,Private room,7 weeks ago,1,,,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22886713,20191204162830,117861820,4.0,4.0,42.35785,-71.14184,2,1.0,1.0,1.0,,1,2,14,1,2,1,14,2.0,13.9,13,36,66,148,158,77,95.0,10.0,10.0,10.0,9.0,9.0,9.0,3,3,0,0,6.98,88.0,200.0,,,200.0,50.0,0.0,2017-02-23,within an hour,1.0,Allston-Brighton,1.0,1.0,Allston-Brighton,Brighton,Boston,MA,US,1,Entire home/apt,today,1,2018-01-25,2019-12-01,1,0,0,moderate,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22940115,20191204162830,169902109,2.0,2.0,42.38253,-71.03646,2,1.0,1.0,1.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,22,27,57,323,148,51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,6.69,100.0,95.0,,,,45.0,50.0,2018-01-25,within an hour,1.0,East Boston,1.0,0.0,East Boston,East Boston,Boston,MA,US,1,Private room,4 weeks ago,1,2018-02-09,2019-11-10,1,0,0,moderate,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22944278,20191204162830,132685075,5.0,5.0,42.2652,-71.12227,2,1.0,1.0,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,77,26,92.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,3.77,100.0,72.0,,,,60.0,0.0,2017-05-30,within an hour,1.0,Hyde Park,1.0,0.0,Hyde Park,Hyde Park,Boston,MA,US,1,Private room,2 months ago,1,2018-04-03,2019-11-15,1,1,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22957253,20191204162830,10411973,1.0,1.0,42.31131,-71.11407,10,2.0,4.0,9.0,,8,1,1120,1,1,1120,1120,1.0,1120.0,0,0,0,0,71,37,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,3.2,100.0,255.0,,,600.0,180.0,0.0,2013-12-03,within an hour,1.0,Jamaica Plain,1.0,0.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Entire home/apt,today,1,2018-02-07,2019-12-01,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23004674,20191204162830,143204479,3.0,3.0,42.36948,-71.03811,2,1.0,1.0,1.0,,2,92,365,30,92,365,365,40.0,365.0,0,7,37,78,63,39,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,3.28,100.0,85.0,,,200.0,45.0,50.0,2017-07-29,within an hour,0.0,East Boston,1.0,0.0,East Boston,East Boston,Boston,MA,US,1,Entire home/apt,5 weeks ago,1,2018-05-08,2019-08-29,1,1,0,moderate,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23015741,20191204162830,133927887,12.0,12.0,42.3461,-71.08447,5,1.0,2.0,2.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,40,16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12,12,0,0,1.88,,800.0,,,100.0,85.0,0.0,2017-06-07,,0.0,Fenway/Kenmore,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,3 months ago,1,2018-03-08,2019-07-16,1,1,0,moderate,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23016377,20191204162830,96242098,1.0,1.0,42.34155,-71.14763,2,1.5,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,0,0,,,,,,,,1,0,0,1,,,71.0,,,0.0,15.0,30.0,2016-09-21,,0.0,Allston-Brighton,1.0,1.0,Allston-Brighton,Brighton,Boston,MA,US,1,Shared room,22 months ago,1,,,1,0,0,moderate,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23017535,20191204162830,133927887,12.0,12.0,42.34439,-71.08528,5,1.0,2.0,3.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,18,5,88.0,9.0,10.0,9.0,9.0,10.0,9.0,12,12,0,0,0.86,,250.0,,,100.0,85.0,0.0,2017-06-07,,0.0,Fenway/Kenmore,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,3 months ago,1,2018-03-18,2019-06-25,1,1,0,moderate,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23017803,20191204162830,133927887,12.0,12.0,42.34579,-71.08674,5,1.0,2.0,3.0,,4,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,19,5,94.0,10.0,9.0,10.0,9.0,10.0,9.0,12,12,0,0,0.91,,246.0,,,100.0,95.0,25.0,2017-06-07,,0.0,Fenway/Kenmore,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,3 months ago,1,2018-03-16,2019-06-19,1,1,0,moderate,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23027286,20191204162830,169085368,3.0,3.0,42.27151,-71.10176,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,29,59,89,89,1,0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,4,1,3,0,0.05,100.0,65.0,,,,50.0,0.0,2018-01-21,within a few hours,0.0,Mattapan,1.0,0.0,Mattapan,Mattapan,Boston,MA,US,1,Private room,7 weeks ago,1,2018-03-09,2018-03-09,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23027875,20191204162830,169085368,3.0,3.0,42.27086,-71.10212,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,90,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1,3,0,0.1,100.0,47.0,,,250.0,50.0,25.0,2018-01-21,within a few hours,0.0,Mattapan,1.0,0.0,Mattapan,Mattapan,Boston,MA,US,1,Private room,7 weeks ago,1,2019-02-04,2019-02-04,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23039466,20191204162830,12243051,838.0,838.0,42.35099,-71.06372,2,1.0,1.0,1.0,,2,2,1125,2,2,365,365,2.0,365.0,11,13,43,71,22,15,88.0,9.0,9.0,9.0,9.0,10.0,9.0,147,147,0,0,1.04,99.0,148.0,,,400.0,99.0,5.0,2014-02-14,within an hour,0.0,Le Plateau,1.0,0.0,Chinatown,Downtown,Boston,MA,US,1,Entire home/apt,today,1,2018-03-10,2019-10-27,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23056994,20191204162830,41932249,29.0,29.0,42.32411,-71.09358,2,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,35,3,85.0,9.0,8.0,10.0,10.0,8.0,8.0,17,1,16,0,1.67,100.0,89.0,,,100.0,49.0,29.0,2015-08-19,within an hour,0.0,Roxbury,1.0,0.0,Roxbury,Roxbury,Boston,MA,US,1,Entire home/apt,3 months ago,1,2018-03-15,2019-08-25,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23057732,20191204162830,30283594,678.0,678.0,42.33065,-71.11098,5,2.0,2.0,3.0,,5,2,1125,1,3,1125,1125,2.6,1125.0,24,54,84,359,7,7,91.0,9.0,9.0,9.0,9.0,9.0,9.0,87,87,0,0,0.61,99.0,279.0,,,0.0,100.0,0.0,2015-03-30,within an hour,0.0,Fenway/Kenmore,1.0,0.0,Mission Hill,Mission Hill,Boston,MA,US,1,Entire home/apt,today,1,2018-12-28,2019-11-23,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23062683,20191204162830,7634519,1.0,1.0,42.34421,-71.05407,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.05,,70.0,,,,,0.0,2013-07-21,,0.0,South Boston,1.0,1.0,South Boston,South Boston Waterfront,Boston,MA,US,1,Entire home/apt,22 months ago,1,2018-03-14,2018-03-14,1,1,0,flexible,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23088339,20191204162830,1173513,7.0,7.0,42.31365,-71.05309,5,1.0,2.0,3.0,,4,2,1125,2,2,1125,1125,2.0,1125.0,3,21,41,78,80,46,93.0,10.0,9.0,10.0,10.0,9.0,9.0,7,3,4,0,3.79,100.0,210.0,,,0.0,75.0,45.0,2011-09-17,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,a week ago,1,2018-03-12,2019-11-15,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
